number of lockers:19
0,116.301146,39.868571,0
1,116.385115,39.855678,1
2,116.479714,39.988116,0
3,116.30445,39.939232,1
4,116.467319,39.921818,0
5,116.376745,40.106884,1
6,116.419709,39.921397,0
7,116.505102,39.979659,0
8,116.363943,39.937717,0
9,116.356626,39.949421,1
10,116.322892,39.983633,0
11,116.36636,39.959313,1
12,116.295945,39.949737,0
13,116.371776,39.980227,0
14,116.366192,39.946839,1
15,116.372696,39.947528,0
16,116.425413,40.052886,1
17,116.446312,40.052313,1
18,116.256733,39.986814,1
number of tasks:100
7,10,(1005,1065)
17,1,(810,900)
9,7,(765,855)
4,5,(1065,1200)
5,7,(915,975)
7,0,(900,1005)
17,7,(1080,1185)
14,6,(585,690)
15,12,(930,1080)
12,5,(690,765)
10,18,(840,900)
7,5,(810,945)
14,1,(1230,1380)
7,17,(765,930)
12,9,(660,750)
9,16,(660,810)
7,11,(810,960)
14,13,(900,990)
10,8,(780,840)
14,2,(930,1080)
7,2,(555,690)
4,15,(675,780)
9,16,(615,690)
13,18,(810,930)
0,9,(660,795)
18,2,(1020,1110)
12,13,(585,675)
6,5,(975,1125)
7,16,(600,765)
11,7,(885,1005)
11,10,(1050,1110)
10,13,(705,825)
18,6,(1245,1350)
16,2,(660,720)
13,3,(1050,1125)
14,2,(1050,1110)
5,13,(645,750)
5,0,(1080,1170)
16,3,(900,1035)
8,2,(510,630)
15,7,(960,1020)
9,14,(705,780)
16,15,(1110,1275)
9,17,(1140,1290)
8,7,(915,1035)
18,10,(990,1110)
3,15,(540,705)
5,17,(1110,1245)
3,7,(525,690)
8,9,(1050,1185)
17,6,(630,705)
1,10,(975,1080)
9,4,(990,1050)
18,11,(840,915)
18,1,(510,615)
4,15,(1035,1095)
15,1,(1245,1365)
16,17,(930,1035)
18,10,(675,810)
8,1,(765,825)
15,11,(1050,1155)
2,7,(675,825)
11,4,(480,570)
11,10,(780,900)
17,5,(645,810)
6,18,(885,1035)
8,2,(585,735)
16,0,(660,810)
2,1,(750,840)
11,6,(975,1095)
17,10,(780,870)
6,11,(645,735)
18,5,(1095,1245)
9,10,(1035,1185)
0,9,(960,1065)
9,4,(885,975)
9,8,(735,810)
15,1,(1215,1335)
5,13,(975,1095)
8,16,(690,825)
16,2,(1050,1215)
17,8,(840,945)
8,0,(660,810)
12,0,(1110,1260)
15,3,(480,630)
11,18,(570,660)
17,1,(795,930)
9,11,(570,675)
2,18,(480,585)
10,9,(1095,1155)
9,18,(525,600)
18,9,(600,750)
16,0,(675,840)
3,2,(675,780)
3,9,(780,840)
5,0,(960,1110)
0,18,(525,630)
11,13,(990,1080)
1,0,(1245,1410)
17,18,(795,960)
