number of lockers:17
0,103.9923,30.48229,1
1,104.132997,30.623654,0
2,104.114683,30.672746,0
3,104.048145,30.628532,0
4,104.105526,30.608441,0
5,104.072193,30.598235,1
6,104.071002,30.58044,0
7,104.073596,30.552162,1
8,104.080436,30.635818,0
9,104.071002,30.58044,1
10,104.063719,30.586124,1
11,104.05481,30.560985,1
12,104.099005,30.556737,1
13,104.058156,30.605984,0
14,104.07979,30.539944,1
15,104.061536,30.56098,0
16,104.089927,30.544476,1
number of tasks:90
4,11,(705,765)
3,2,(840,960)
9,12,(930,990)
2,6,(1140,1245)
0,3,(645,780)
16,13,(840,945)
1,0,(810,975)
6,5,(885,1005)
0,8,(1125,1185)
0,16,(555,630)
9,5,(1080,1185)
14,2,(495,630)
13,11,(915,1080)
8,7,(975,1095)
8,7,(750,840)
1,9,(495,600)
8,5,(510,600)
9,6,(1125,1245)
3,10,(1035,1110)
3,4,(870,1035)
7,3,(1125,1200)
15,14,(1200,1290)
14,3,(570,690)
6,9,(1005,1170)
1,4,(1020,1140)
16,11,(750,900)
7,2,(600,765)
3,8,(855,975)
9,6,(1050,1110)
6,10,(1080,1200)
11,7,(1245,1380)
8,2,(1080,1215)
12,13,(1230,1335)
16,9,(750,915)
10,15,(645,780)
4,7,(930,1050)
9,14,(855,960)
3,15,(1185,1245)
4,1,(600,705)
11,9,(900,990)
9,14,(1185,1350)
14,3,(945,1005)
12,2,(735,870)
9,10,(615,675)
1,8,(1170,1320)
14,16,(675,795)
14,15,(1005,1155)
0,6,(1185,1305)
6,8,(705,795)
6,1,(780,915)
15,16,(1035,1140)
3,7,(705,870)
4,16,(855,930)
2,1,(540,690)
10,4,(660,720)
4,2,(540,675)
4,9,(630,735)
2,0,(675,780)
16,12,(1095,1260)
4,8,(480,585)
11,16,(525,690)
11,2,(810,930)
9,11,(1035,1170)
4,6,(1200,1335)
7,11,(525,615)
14,3,(675,810)
8,5,(1020,1080)
1,7,(1050,1200)
4,14,(1230,1290)
6,14,(510,645)
4,0,(510,615)
9,8,(675,795)
13,11,(885,990)
11,16,(765,915)
15,6,(915,1080)
12,14,(825,915)
13,4,(855,915)
10,1,(1245,1410)
11,3,(600,720)
0,8,(795,870)
6,13,(915,1065)
12,6,(1170,1335)
2,13,(1110,1185)
9,0,(930,1020)
8,1,(1020,1155)
3,12,(930,1080)
15,1,(675,735)
9,2,(1110,1200)
6,11,(510,585)
12,15,(570,660)
