number of locker:15
0,108.930042,34.203226,1
1,108.999312,34.312476,0
2,108.965895,34.35801,1
3,109.024177,34.256022,0
4,109.075843,34.269908,1
5,108.952778,34.273636,1
6,108.998362,34.235472,1
7,108.953963,34.247861,0
8,108.953499,34.217151,0
9,108.92673,34.241555,0
10,108.935692,34.366356,1
11,108.947613,34.236775,0
12,108.955003,34.303865,0
13,108.957413,34.31417,1
14,108.929419,34.298219,1
number of tasks:40
4,1,(1110,1215)
0,7,(885,1050)
11,13,(750,855)
1,12,(645,810)
7,14,(870,1005)
4,10,(1185,1320)
7,9,(810,945)
9,12,(1170,1230)
12,6,(645,705)
7,1,(1110,1275)
6,10,(1155,1260)
5,12,(495,630)
2,12,(990,1050)
3,14,(885,1005)
4,0,(1020,1185)
9,12,(1125,1245)
11,5,(540,615)
12,14,(1065,1125)
0,13,(930,1035)
5,7,(705,840)
6,5,(540,645)
13,9,(885,990)
11,10,(480,540)
14,2,(1140,1215)
5,9,(885,1035)
13,9,(1110,1230)
0,13,(1050,1185)
12,9,(705,840)
5,10,(945,1020)
6,4,(615,690)
2,10,(1050,1155)
3,11,(1065,1125)
13,5,(495,600)
8,7,(540,705)
12,5,(1125,1260)
3,13,(480,555)
9,10,(1140,1275)
7,11,(825,945)
5,2,(930,990)
10,9,(900,1005)
