number of locker:17
0,113.993909,22.600715,0
1,114.132711,22.612996,0
2,114.002421,22.531895,1
3,113.956056,22.585511,1
4,113.996901,22.548291,0
5,114.071546,22.53781,1
6,114.117074,22.547539,1
7,114.045737,22.550182,0
8,114.092572,22.546793,0
9,114.071806,22.547064,1
10,114.077387,22.57608,1
11,114.078392,22.548016,0
12,114.082101,22.525684,0
13,114.149702,22.63049,0
14,114.020603,22.558149,1
15,114.068999,22.566427,1
16,114.107071,22.560386,0
number of tasks:10
16,6,(495,630)
14,16,(1005,1170)
10,11,(855,930)
8,16,(1080,1170)
11,3,(675,780)
5,10,(855,945)
2,3,(885,1005)
12,11,(1065,1200)
8,12,(525,690)
10,13,(600,660)
