number of locker:16
0,114.317404,30.488987,0
1,114.333136,30.530459,1
2,114.278104,30.553924,1
3,114.252377,30.554658,1
4,114.180748,30.498577,0
5,114.317482,30.616932,0
6,114.268978,30.619983,0
7,114.360736,30.605027,0
8,114.275158,30.586327,1
9,114.381772,30.62584,1
10,114.359207,30.588569,0
11,114.289617,30.58803,1
12,114.36025,30.532245,0
13,114.416211,30.635599,1
14,114.359207,30.588569,1
15,114.30623,30.604454,1
number of tasks:50
11,9,(1215,1290)
6,14,(540,615)
14,13,(765,915)
6,7,(735,810)
1,13,(600,720)
13,0,(555,660)
1,10,(1200,1365)
8,11,(900,1035)
8,12,(945,1110)
10,15,(930,1050)
7,1,(495,570)
1,0,(840,945)
6,1,(690,795)
2,8,(585,735)
5,15,(1245,1305)
6,5,(615,780)
3,13,(1155,1305)
15,8,(645,765)
13,7,(810,915)
2,9,(1020,1155)
7,14,(915,1080)
6,7,(1215,1365)
8,2,(615,735)
7,4,(945,1005)
10,12,(1125,1245)
4,9,(480,645)
6,3,(1035,1155)
2,13,(1035,1170)
9,8,(990,1140)
8,2,(1245,1350)
9,1,(885,990)
11,12,(780,840)
5,2,(1170,1275)
4,12,(645,720)
7,1,(1080,1215)
15,0,(870,990)
11,10,(675,810)
9,12,(795,945)
14,10,(855,975)
15,5,(930,1005)
14,12,(960,1020)
10,13,(540,675)
5,13,(615,735)
8,10,(645,750)
10,8,(990,1155)
1,11,(600,690)
8,1,(930,990)
11,4,(765,855)
0,13,(690,855)
13,1,(1125,1230)
