number of lockers:16
0,120.275514,30.162905,0
1,120.183847,30.256681,1
2,120.161019,30.275299,0
3,120.184491,30.252282,0
4,120.147849,30.327679,1
5,120.090568,30.287277,1
6,120.307664,30.432232,0
7,120.214166,30.261801,1
8,120.258268,30.316964,1
9,120.209964,30.213966,1
10,120.220274,30.301773,1
11,120.174191,30.303283,0
12,120.325526,30.322544,0
13,120.104669,30.275147,0
14,120.270777,30.193737,0
15,120.204841,30.208105,1
number of tasks:100
3,8,(1215,1380)
0,12,(1005,1125)
6,15,(930,1005)
11,4,(870,1035)
9,8,(525,600)
13,15,(915,1035)
10,8,(735,810)
14,11,(690,750)
4,10,(1110,1245)
15,6,(1080,1200)
0,3,(660,750)
0,15,(990,1065)
12,11,(780,915)
9,15,(1170,1305)
4,7,(810,915)
8,12,(540,705)
11,12,(1035,1110)
15,12,(1245,1350)
5,9,(1170,1335)
4,8,(915,975)
10,11,(855,1020)
12,10,(675,825)
12,13,(1005,1080)
7,15,(525,690)
14,3,(615,720)
8,2,(675,735)
6,0,(930,1080)
5,8,(870,990)
3,6,(585,735)
3,6,(630,690)
2,12,(540,660)
2,14,(615,765)
1,13,(525,615)
3,10,(975,1140)
15,3,(645,795)
6,9,(1245,1350)
7,6,(885,990)
4,13,(525,600)
9,1,(525,630)
4,1,(540,675)
14,1,(930,1005)
13,11,(585,705)
14,1,(990,1050)
0,5,(525,585)
10,8,(540,675)
0,2,(1125,1215)
10,1,(600,720)
6,12,(900,1065)
7,4,(1200,1305)
5,3,(1005,1095)
4,7,(585,735)
8,11,(660,735)
3,6,(600,720)
0,15,(600,750)
6,4,(750,870)
12,11,(855,975)
5,4,(615,690)
14,9,(990,1140)
7,9,(810,960)
6,8,(495,555)
3,7,(690,855)
2,14,(1140,1275)
2,1,(1155,1245)
13,12,(855,1005)
13,10,(885,1005)
8,7,(1095,1155)
7,6,(555,630)
9,7,(570,705)
9,11,(825,900)
7,6,(975,1110)
6,9,(615,735)
1,13,(945,1080)
4,11,(975,1050)
6,2,(1125,1230)
14,1,(630,765)
14,8,(915,990)
0,12,(765,930)
7,9,(615,720)
0,15,(1110,1170)
13,0,(510,585)
7,1,(1020,1170)
14,3,(1080,1200)
9,12,(480,630)
14,5,(1185,1290)
1,4,(810,870)
2,1,(600,675)
10,6,(600,735)
10,9,(1080,1140)
14,1,(660,720)
0,6,(600,675)
2,1,(810,945)
6,10,(1125,1230)
14,1,(1050,1110)
6,10,(495,570)
0,6,(915,1050)
3,11,(1185,1260)
6,9,(1110,1275)
7,2,(1245,1305)
3,13,(480,585)
2,4,(1155,1290)
