number of locker:19
0,116.301146,39.868571,0
1,116.385115,39.855678,1
2,116.479714,39.988116,0
3,116.30445,39.939232,1
4,116.467319,39.921818,0
5,116.376745,40.106884,1
6,116.419709,39.921397,0
7,116.505102,39.979659,0
8,116.363943,39.937717,0
9,116.356626,39.949421,1
10,116.322892,39.983633,0
11,116.36636,39.959313,1
12,116.295945,39.949737,0
13,116.371776,39.980227,0
14,116.366192,39.946839,1
15,116.372696,39.947528,0
16,116.425413,40.052886,1
17,116.446312,40.052313,1
18,116.256733,39.986814,1
number of tasks:50
1,10,(930,1095)
5,9,(480,630)
11,7,(1035,1185)
5,11,(765,840)
0,15,(975,1140)
12,11,(855,1005)
5,18,(840,960)
1,5,(660,810)
0,13,(735,810)
14,15,(1110,1200)
0,7,(1050,1185)
10,9,(930,1080)
11,15,(480,600)
17,16,(870,990)
17,6,(525,585)
6,11,(660,750)
15,5,(1230,1380)
4,13,(825,885)
5,11,(750,900)
1,11,(1125,1215)
8,17,(510,600)
15,6,(660,825)
9,10,(1080,1170)
14,6,(1065,1155)
6,10,(990,1065)
6,0,(810,960)
13,12,(840,960)
18,7,(495,645)
7,1,(975,1065)
4,6,(1155,1215)
10,1,(1170,1290)
4,18,(930,1035)
1,11,(705,870)
6,11,(1065,1200)
7,1,(780,930)
10,2,(1005,1095)
7,6,(915,975)
10,7,(705,780)
7,1,(495,645)
7,1,(1035,1140)
9,4,(555,705)
9,1,(735,795)
17,5,(600,690)
5,11,(660,735)
3,7,(585,645)
4,5,(840,990)
17,9,(915,1005)
3,0,(1230,1395)
15,6,(1155,1290)
17,10,(960,1095)
