number of lockers:17
0,113.993909,22.600715,0
1,114.132711,22.612996,0
2,114.002421,22.531895,1
3,113.956056,22.585511,1
4,113.996901,22.548291,0
5,114.071546,22.53781,1
6,114.117074,22.547539,1
7,114.045737,22.550182,0
8,114.092572,22.546793,0
9,114.071806,22.547064,1
10,114.077387,22.57608,1
11,114.078392,22.548016,0
12,114.082101,22.525684,0
13,114.149702,22.63049,0
14,114.020603,22.558149,1
15,114.068999,22.566427,1
16,114.107071,22.560386,0
number of tasks:100
1,7,(1035,1110)
15,1,(840,915)
4,11,(1125,1275)
11,4,(1125,1275)
16,15,(525,675)
4,9,(495,555)
0,2,(1020,1080)
5,4,(1245,1395)
5,8,(1170,1320)
9,1,(1185,1335)
8,7,(1200,1350)
8,0,(615,675)
12,15,(1230,1290)
10,8,(510,600)
1,13,(1035,1185)
0,4,(990,1095)
6,3,(795,945)
15,5,(1200,1275)
5,9,(1095,1155)
11,0,(1200,1260)
6,9,(495,660)
8,7,(840,945)
9,15,(735,810)
15,0,(1245,1395)
8,2,(1065,1230)
2,16,(1050,1215)
11,12,(525,615)
10,2,(1155,1260)
9,0,(750,855)
7,10,(870,1005)
7,10,(1155,1215)
5,12,(795,915)
4,13,(885,975)
1,0,(975,1095)
9,8,(1170,1335)
3,0,(750,915)
6,10,(555,615)
12,3,(1005,1155)
8,13,(585,720)
1,13,(510,615)
6,9,(600,675)
9,10,(960,1125)
10,8,(690,840)
6,12,(645,765)
0,13,(630,690)
7,8,(495,555)
13,5,(1035,1200)
15,12,(810,915)
4,2,(825,915)
13,12,(600,735)
15,14,(1215,1290)
7,10,(510,660)
4,1,(510,615)
0,15,(495,585)
7,4,(660,720)
16,3,(1020,1155)
10,11,(720,825)
6,12,(1035,1095)
1,13,(1245,1395)
16,3,(780,840)
10,12,(900,1035)
13,5,(690,840)
11,7,(975,1140)
12,16,(750,840)
11,14,(1110,1215)
11,5,(615,750)
7,15,(675,735)
7,8,(1095,1230)
16,3,(570,705)
14,2,(660,780)
1,11,(1140,1305)
3,9,(1215,1305)
6,10,(945,1080)
1,4,(915,1050)
1,0,(1050,1125)
15,2,(1050,1200)
6,4,(780,885)
5,4,(885,990)
15,2,(1170,1260)
15,2,(525,660)
13,10,(1170,1305)
3,7,(990,1065)
5,3,(975,1035)
7,9,(945,1005)
5,1,(975,1140)
14,8,(1170,1290)
13,8,(1020,1110)
15,14,(1230,1290)
1,15,(750,840)
9,11,(615,675)
5,1,(645,780)
11,12,(915,990)
14,5,(780,900)
2,9,(495,585)
11,3,(540,600)
12,1,(1110,1200)
3,15,(1170,1245)
3,2,(840,900)
13,6,(1080,1140)
0,1,(645,735)
