number of locker:16
0,120.275514,30.162905,0
1,120.183847,30.256681,1
2,120.161019,30.275299,0
3,120.184491,30.252282,0
4,120.147849,30.327679,1
5,120.090568,30.287277,1
6,120.307664,30.432232,0
7,120.214166,30.261801,1
8,120.258268,30.316964,1
9,120.209964,30.213966,1
10,120.220274,30.301773,1
11,120.174191,30.303283,0
12,120.325526,30.322544,0
13,120.104669,30.275147,0
14,120.270777,30.193737,0
15,120.204841,30.208105,1
number of tasks:20
4,11,(975,1080)
0,5,(540,690)
4,11,(1065,1170)
6,9,(990,1125)
10,8,(1245,1350)
14,15,(960,1095)
5,2,(855,915)
12,1,(1020,1110)
4,6,(810,900)
5,2,(480,540)
12,10,(1020,1110)
15,4,(855,990)
2,12,(1095,1215)
15,8,(1005,1065)
11,15,(1140,1305)
6,11,(960,1080)
3,11,(960,1020)
15,14,(840,900)
14,13,(1170,1275)
11,10,(825,900)
