number of locker:16
0,114.317404,30.488987,0
1,114.333136,30.530459,1
2,114.278104,30.553924,1
3,114.252377,30.554658,1
4,114.180748,30.498577,0
5,114.317482,30.616932,0
6,114.268978,30.619983,0
7,114.360736,30.605027,0
8,114.275158,30.586327,1
9,114.381772,30.62584,1
10,114.359207,30.588569,0
11,114.289617,30.58803,1
12,114.36025,30.532245,0
13,114.416211,30.635599,1
14,114.359207,30.588569,1
15,114.30623,30.604454,1
number of tasks:60
7,5,(1065,1200)
13,8,(495,630)
6,9,(1155,1305)
12,3,(645,705)
14,6,(1110,1170)
12,14,(1050,1185)
15,0,(900,975)
9,10,(660,795)
11,3,(630,720)
12,14,(1140,1245)
0,3,(630,780)
6,8,(690,750)
6,7,(480,570)
15,0,(600,765)
14,13,(510,645)
9,13,(1095,1200)
11,13,(900,1065)
10,4,(1155,1275)
1,8,(810,870)
8,2,(945,1020)
5,8,(1095,1170)
11,7,(735,810)
15,12,(1005,1080)
2,11,(1230,1290)
7,2,(705,825)
12,11,(735,885)
1,11,(1125,1230)
11,1,(555,645)
14,15,(975,1065)
2,7,(1095,1215)
8,2,(720,870)
0,1,(720,870)
14,2,(855,915)
4,1,(975,1035)
2,1,(600,720)
8,6,(510,630)
5,15,(540,675)
3,10,(1020,1095)
11,14,(540,645)
1,11,(1230,1335)
2,5,(1125,1245)
5,4,(570,630)
1,0,(915,1050)
13,14,(615,690)
11,8,(675,750)
12,10,(795,915)
4,15,(1125,1185)
12,9,(1125,1290)
14,9,(795,855)
10,4,(540,660)
5,15,(1050,1170)
8,13,(1050,1110)
8,14,(795,915)
5,6,(990,1140)
13,8,(705,795)
4,9,(525,660)
3,4,(675,840)
6,12,(1050,1215)
2,14,(1170,1305)
4,12,(1080,1155)
