number of locker:14
0,118.764082,32.241053,1
1,118.81737,32.105775,0
2,118.833397,31.90207,1
3,118.79073,32.023645,1
4,118.733043,32.002592,0
5,118.810838,32.042773,0
6,118.826643,31.951327,1
7,118.737614,32.01082,0
8,118.78618,31.98648,0
9,118.756,32.04356,1
10,118.746414,32.094077,0
11,118.80101,32.045351,1
12,118.725489,31.989837,0
13,118.785502,32.085767,1
number of tasks:20
3,12,(915,1005)
8,9,(480,570)
11,3,(570,735)
1,11,(690,840)
12,7,(720,885)
4,1,(990,1125)
9,13,(810,960)
6,2,(690,825)
2,8,(900,1020)
11,4,(630,750)
8,4,(1110,1275)
7,10,(990,1095)
12,5,(765,885)
2,10,(480,585)
6,10,(1005,1125)
7,1,(600,735)
5,7,(690,750)
5,9,(1020,1080)
4,0,(855,990)
2,12,(930,1065)
