number of lockers:16
0,114.317404,30.488987,0
1,114.333136,30.530459,1
2,114.278104,30.553924,1
3,114.252377,30.554658,1
4,114.180748,30.498577,0
5,114.317482,30.616932,0
6,114.268978,30.619983,0
7,114.360736,30.605027,0
8,114.275158,30.586327,1
9,114.381772,30.62584,1
10,114.359207,30.588569,0
11,114.289617,30.58803,1
12,114.36025,30.532245,0
13,114.416211,30.635599,1
14,114.359207,30.588569,1
15,114.30623,30.604454,1
number of tasks:70
4,8,(705,825)
2,9,(1110,1185)
12,11,(855,975)
8,7,(630,735)
8,6,(750,900)
7,1,(750,870)
3,2,(1185,1320)
4,10,(900,1065)
11,4,(1035,1200)
8,0,(1170,1245)
14,11,(1005,1170)
11,0,(1185,1290)
15,3,(525,690)
1,5,(1230,1395)
11,2,(480,585)
9,5,(855,1020)
13,12,(960,1050)
1,2,(930,1095)
2,1,(840,900)
12,5,(915,1005)
8,10,(480,540)
6,12,(570,630)
12,11,(540,660)
13,6,(690,810)
2,14,(600,660)
10,15,(1170,1275)
10,7,(525,675)
4,15,(825,945)
15,0,(795,930)
8,14,(555,675)
10,9,(1035,1110)
8,12,(480,615)
5,14,(525,660)
1,10,(885,1020)
15,3,(750,855)
9,6,(690,855)
2,11,(480,645)
0,9,(960,1065)
13,6,(1245,1335)
0,10,(1245,1350)
14,5,(525,690)
8,7,(1125,1275)
5,10,(540,675)
2,13,(1095,1155)
7,0,(1035,1185)
7,6,(645,750)
15,1,(840,975)
3,9,(900,960)
3,5,(1065,1230)
7,9,(990,1080)
4,12,(525,600)
2,15,(495,570)
1,10,(585,645)
2,10,(1140,1245)
0,7,(900,1005)
7,11,(495,600)
15,4,(735,855)
11,5,(645,735)
2,8,(840,975)
2,12,(735,825)
13,7,(1200,1305)
13,11,(645,720)
1,11,(1200,1260)
13,4,(1125,1260)
7,3,(600,750)
12,14,(510,585)
9,13,(630,750)
15,13,(630,690)
9,15,(840,930)
7,0,(930,990)
