number of lockers:17
0,103.9923,30.48229,1
1,104.132997,30.623654,0
2,104.114683,30.672746,0
3,104.048145,30.628532,0
4,104.105526,30.608441,0
5,104.072193,30.598235,1
6,104.071002,30.58044,0
7,104.073596,30.552162,1
8,104.080436,30.635818,0
9,104.071002,30.58044,1
10,104.063719,30.586124,1
11,104.05481,30.560985,1
12,104.099005,30.556737,1
13,104.058156,30.605984,0
14,104.07979,30.539944,1
15,104.061536,30.56098,0
16,104.089927,30.544476,1
number of tasks:70
0,1,(1125,1290)
0,1,(1155,1275)
7,13,(1185,1275)
11,15,(720,825)
16,4,(570,690)
7,2,(495,600)
5,1,(540,645)
15,10,(765,915)
10,1,(735,825)
8,12,(795,930)
0,7,(570,675)
4,2,(1245,1380)
6,15,(1245,1395)
16,12,(915,1005)
2,5,(1005,1095)
3,7,(1230,1320)
4,8,(1155,1260)
4,12,(1155,1275)
13,12,(780,945)
14,13,(1095,1185)
1,14,(1245,1365)
10,15,(525,660)
2,1,(510,630)
6,7,(1185,1290)
1,3,(720,795)
5,16,(600,705)
4,2,(480,600)
4,7,(960,1125)
7,5,(675,735)
6,16,(600,735)
12,13,(870,945)
1,14,(915,990)
0,5,(900,1020)
10,0,(660,750)
5,3,(1095,1170)
11,12,(885,1020)
8,0,(570,675)
3,8,(480,585)
9,2,(510,615)
7,13,(525,585)
13,16,(915,1020)
4,9,(1065,1185)
0,2,(840,945)
1,13,(1215,1305)
16,14,(1155,1275)
6,8,(945,1050)
8,13,(900,960)
5,9,(525,660)
7,9,(1020,1140)
16,13,(1215,1365)
0,10,(1035,1155)
10,11,(915,1035)
13,14,(780,855)
12,1,(1050,1185)
6,0,(810,885)
3,13,(660,795)
7,3,(810,915)
11,13,(720,840)
3,8,(1245,1395)
11,13,(1155,1320)
4,0,(960,1095)
5,1,(1170,1275)
0,16,(1095,1245)
5,1,(525,690)
12,16,(1110,1230)
4,16,(1050,1185)
0,2,(525,675)
6,13,(570,735)
2,14,(555,615)
3,16,(570,720)
