number of lockers:17
0,121.437529,31.272966,1
1,121.392875,31.232531,1
2,121.495334,31.294614,0
3,121.460088,31.278009,1
4,121.524708,31.278971,1
5,121.461271,31.237888,1
6,121.473177,31.233176,1
7,121.471215,31.220329,1
8,121.428321,31.193002,1
9,121.529755,31.234558,0
10,121.519901,31.312059,0
11,121.567792,31.217921,0
12,121.444161,31.199066,1
13,121.469022,31.212103,1
14,121.451891,31.258675,0
15,121.450891,31.250268,0
16,121.464757,31.20385,0
number of tasks:70
5,14,(1020,1125)
7,11,(1155,1305)
6,14,(900,975)
16,9,(585,675)
12,1,(660,825)
11,12,(675,780)
14,5,(660,750)
13,3,(570,720)
0,4,(1125,1230)
8,14,(525,585)
9,3,(840,975)
9,5,(1125,1200)
12,6,(1155,1215)
16,13,(1155,1260)
6,3,(1155,1260)
1,3,(1005,1155)
4,6,(975,1140)
1,7,(1050,1155)
11,14,(1005,1125)
9,3,(1005,1170)
6,5,(525,675)
5,11,(915,1080)
7,11,(570,645)
11,5,(1080,1245)
2,7,(735,855)
4,16,(765,930)
1,15,(900,1005)
7,2,(825,915)
10,9,(675,780)
13,7,(915,1080)
11,10,(690,825)
6,5,(1035,1155)
11,15,(1155,1260)
12,3,(1110,1170)
3,6,(960,1110)
14,8,(1050,1110)
10,1,(885,1020)
15,14,(900,1020)
1,3,(855,960)
16,9,(1140,1200)
6,9,(1080,1155)
5,13,(870,930)
8,2,(855,945)
8,7,(1185,1260)
16,6,(660,720)
5,16,(1245,1335)
8,12,(1005,1065)
6,11,(1110,1230)
9,2,(870,975)
15,1,(1140,1230)
14,3,(570,735)
10,16,(675,825)
7,13,(855,1020)
16,3,(1125,1290)
3,12,(810,915)
16,8,(1140,1275)
11,10,(1020,1155)
15,14,(810,930)
9,12,(555,720)
5,3,(930,990)
12,10,(1140,1305)
6,11,(1245,1395)
7,6,(1155,1215)
11,2,(765,930)
16,12,(1200,1275)
8,2,(750,810)
5,2,(1140,1275)
12,9,(705,810)
9,8,(840,900)
4,8,(570,720)
