number of locker:18
0,117.253903,31.859206,0
1,117.193934,31.858655,1
2,117.142479,31.852746,0
3,117.275325,31.851986,1
4,117.255866,31.822338,0
5,117.309396,31.83736,0
6,117.276721,31.884819,0
7,117.313986,31.877897,1
8,117.336639,31.899513,0
9,117.286178,31.88628,1
10,117.262358,31.835432,1
11,117.327538,31.861642,1
12,117.251981,31.885567,0
13,117.327538,31.861642,1
14,117.270119,31.884415,0
15,117.363375,31.862288,1
16,117.335573,31.922945,1
17,117.307309,31.838577,0
number of tasks:20
9,10,(630,780)
5,2,(735,855)
9,4,(1110,1215)
0,16,(900,990)
6,8,(615,765)
14,17,(600,690)
7,0,(705,795)
6,14,(555,645)
13,15,(840,1005)
10,5,(1110,1215)
2,1,(870,930)
12,5,(795,900)
17,13,(585,675)
6,1,(1230,1365)
9,13,(675,735)
15,12,(495,645)
10,8,(600,765)
15,0,(1245,1320)
8,10,(855,945)
1,12,(1005,1110)
