number of locker:16
0,114.317404,30.488987,0
1,114.333136,30.530459,1
2,114.278104,30.553924,1
3,114.252377,30.554658,1
4,114.180748,30.498577,0
5,114.317482,30.616932,0
6,114.268978,30.619983,0
7,114.360736,30.605027,0
8,114.275158,30.586327,1
9,114.381772,30.62584,1
10,114.359207,30.588569,0
11,114.289617,30.58803,1
12,114.36025,30.532245,0
13,114.416211,30.635599,1
14,114.359207,30.588569,1
15,114.30623,30.604454,1
number of tasks:40
4,12,(1065,1215)
6,5,(1080,1230)
7,8,(840,930)
10,4,(825,960)
13,15,(750,855)
9,13,(1050,1215)
4,13,(1140,1290)
5,13,(1185,1245)
1,9,(885,975)
13,8,(900,1065)
11,0,(900,1050)
8,11,(540,690)
4,13,(1245,1335)
0,1,(885,990)
5,3,(645,735)
4,15,(675,840)
10,12,(960,1110)
14,13,(495,645)
12,2,(1185,1290)
8,2,(1200,1275)
12,15,(1245,1335)
12,14,(510,645)
1,7,(705,795)
9,14,(630,750)
9,13,(750,855)
0,2,(870,1020)
10,8,(1050,1110)
6,12,(870,945)
14,10,(585,645)
9,10,(840,1005)
0,15,(1170,1335)
13,11,(690,840)
3,10,(645,705)
8,4,(855,960)
12,5,(1005,1125)
10,11,(855,990)
8,5,(660,795)
2,12,(570,705)
1,13,(1005,1080)
14,12,(540,690)
