number of locker:14
0,118.764082,32.241053,1
1,118.81737,32.105775,0
2,118.833397,31.90207,1
3,118.79073,32.023645,1
4,118.733043,32.002592,0
5,118.810838,32.042773,0
6,118.826643,31.951327,1
7,118.737614,32.01082,0
8,118.78618,31.98648,0
9,118.756,32.04356,1
10,118.746414,32.094077,0
11,118.80101,32.045351,1
12,118.725489,31.989837,0
13,118.785502,32.085767,1
number of tasks:30
1,0,(900,990)
9,7,(990,1140)
4,2,(585,705)
2,13,(1125,1230)
9,1,(1095,1185)
11,8,(885,960)
5,9,(1170,1260)
12,11,(495,555)
11,8,(510,645)
6,8,(855,1020)
12,4,(1155,1215)
7,10,(1170,1335)
8,1,(1200,1350)
6,10,(945,1005)
0,2,(525,660)
7,6,(750,885)
12,2,(795,870)
10,6,(1065,1155)
2,12,(1215,1350)
10,7,(1005,1155)
0,12,(975,1050)
13,0,(645,765)
4,1,(630,765)
3,2,(555,675)
11,3,(1230,1320)
2,13,(1155,1245)
6,5,(615,675)
3,12,(930,1035)
4,2,(765,915)
11,9,(690,810)
