number of locker:17
0,121.437529,31.272966,1
1,121.392875,31.232531,1
2,121.495334,31.294614,0
3,121.460088,31.278009,1
4,121.524708,31.278971,1
5,121.461271,31.237888,1
6,121.473177,31.233176,1
7,121.471215,31.220329,1
8,121.428321,31.193002,1
9,121.529755,31.234558,0
10,121.519901,31.312059,0
11,121.567792,31.217921,0
12,121.444161,31.199066,1
13,121.469022,31.212103,1
14,121.451891,31.258675,0
15,121.450891,31.250268,0
16,121.464757,31.20385,0
number of tasks:20
5,2,(585,660)
4,3,(990,1065)
9,5,(1215,1380)
10,16,(870,1035)
12,4,(915,975)
0,7,(870,960)
8,3,(1155,1275)
10,13,(735,885)
4,9,(795,885)
2,0,(1125,1215)
2,3,(1200,1335)
1,4,(795,960)
4,11,(570,645)
6,0,(510,570)
3,15,(1125,1290)
8,11,(1230,1380)
9,10,(675,750)
12,6,(975,1065)
11,14,(735,795)
14,11,(1215,1365)
