number of lockers:19
0,116.301146,39.868571,0
1,116.385115,39.855678,1
2,116.479714,39.988116,0
3,116.30445,39.939232,1
4,116.467319,39.921818,0
5,116.376745,40.106884,1
6,116.419709,39.921397,0
7,116.505102,39.979659,0
8,116.363943,39.937717,0
9,116.356626,39.949421,1
10,116.322892,39.983633,0
11,116.36636,39.959313,1
12,116.295945,39.949737,0
13,116.371776,39.980227,0
14,116.366192,39.946839,1
15,116.372696,39.947528,0
16,116.425413,40.052886,1
17,116.446312,40.052313,1
18,116.256733,39.986814,1
number of tasks:80
15,0,(1125,1185)
6,8,(990,1050)
10,12,(780,870)
14,1,(1095,1170)
18,9,(630,765)
8,5,(1155,1260)
16,3,(900,1020)
18,5,(1155,1245)
11,10,(1080,1215)
11,15,(1200,1350)
10,16,(1095,1245)
10,12,(795,855)
9,15,(1110,1275)
12,0,(1155,1320)
15,5,(1185,1245)
15,17,(555,660)
6,18,(510,615)
5,13,(570,645)
2,9,(1065,1170)
18,17,(1230,1290)
14,15,(630,720)
0,15,(525,600)
17,4,(645,720)
1,6,(1005,1155)
4,11,(915,1080)
18,10,(690,810)
13,18,(615,735)
5,16,(945,1065)
12,14,(510,570)
12,8,(810,870)
14,9,(600,765)
18,2,(1050,1110)
2,11,(600,765)
3,16,(810,930)
18,4,(1140,1305)
18,6,(600,750)
15,3,(930,1095)
17,11,(570,720)
10,15,(1020,1110)
7,5,(900,990)
3,11,(1230,1380)
13,0,(690,825)
9,12,(1080,1215)
7,1,(1110,1275)
4,3,(1200,1275)
1,8,(1200,1320)
17,4,(855,1005)
6,9,(1080,1230)
6,5,(720,855)
12,7,(735,870)
9,11,(825,930)
11,10,(555,630)
4,11,(585,645)
6,1,(525,675)
16,3,(930,1020)
17,7,(750,915)
16,3,(975,1065)
4,1,(600,675)
10,11,(975,1035)
5,7,(960,1110)
7,3,(645,750)
2,3,(630,690)
16,17,(915,990)
2,1,(1095,1155)
16,3,(990,1110)
6,10,(645,720)
6,4,(1050,1140)
18,5,(930,1005)
5,0,(855,990)
12,3,(555,645)
17,6,(585,735)
2,8,(570,705)
13,3,(765,915)
9,13,(810,930)
8,10,(960,1095)
3,1,(585,705)
10,0,(600,735)
6,3,(810,945)
8,17,(870,1020)
1,3,(675,735)
