number of locker:16
0,120.275514,30.162905,0
1,120.183847,30.256681,1
2,120.161019,30.275299,0
3,120.184491,30.252282,0
4,120.147849,30.327679,1
5,120.090568,30.287277,1
6,120.307664,30.432232,0
7,120.214166,30.261801,1
8,120.258268,30.316964,1
9,120.209964,30.213966,1
10,120.220274,30.301773,1
11,120.174191,30.303283,0
12,120.325526,30.322544,0
13,120.104669,30.275147,0
14,120.270777,30.193737,0
15,120.204841,30.208105,1
number of tasks:30
15,7,(1215,1305)
0,15,(495,630)
15,8,(975,1125)
14,5,(750,915)
3,9,(645,780)
7,9,(555,720)
9,4,(1155,1290)
13,15,(1215,1320)
8,7,(930,1035)
13,8,(1215,1290)
5,0,(1005,1125)
14,5,(585,750)
0,11,(1185,1335)
3,4,(480,540)
0,5,(1110,1185)
7,15,(1140,1245)
10,15,(630,705)
7,5,(990,1080)
2,9,(1140,1215)
9,2,(870,1020)
11,5,(975,1080)
14,4,(1035,1155)
7,5,(765,855)
0,8,(525,690)
0,6,(675,795)
3,9,(675,765)
7,15,(525,615)
12,4,(570,705)
5,2,(1095,1155)
13,3,(510,630)
