number of locker:14
0,118.764082,32.241053,1
1,118.81737,32.105775,0
2,118.833397,31.90207,1
3,118.79073,32.023645,1
4,118.733043,32.002592,0
5,118.810838,32.042773,0
6,118.826643,31.951327,1
7,118.737614,32.01082,0
8,118.78618,31.98648,0
9,118.756,32.04356,1
10,118.746414,32.094077,0
11,118.80101,32.045351,1
12,118.725489,31.989837,0
13,118.785502,32.085767,1
number of tasks:50
4,11,(675,840)
12,0,(1050,1200)
1,9,(840,960)
0,1,(990,1125)
12,9,(1200,1290)
4,5,(1245,1410)
1,2,(1230,1320)
5,4,(1185,1260)
1,0,(570,720)
11,5,(705,825)
3,12,(1200,1260)
0,2,(975,1140)
9,12,(825,930)
1,7,(735,810)
9,1,(1020,1185)
9,7,(645,780)
13,1,(885,960)
4,3,(900,1050)
9,6,(825,900)
12,5,(1095,1155)
1,11,(720,810)
0,13,(750,855)
11,5,(885,1005)
5,4,(945,1020)
2,9,(720,780)
8,6,(915,1065)
1,10,(1020,1080)
13,12,(1080,1185)
4,5,(1140,1290)
11,10,(1185,1335)
13,10,(840,990)
3,6,(1125,1275)
7,9,(495,630)
3,7,(750,855)
4,11,(480,600)
6,5,(750,855)
5,3,(1020,1095)
13,8,(1245,1410)
1,8,(720,795)
9,6,(720,795)
11,0,(720,810)
2,11,(1140,1200)
8,7,(780,945)
13,12,(615,720)
4,10,(510,630)
3,13,(720,855)
3,12,(675,780)
5,7,(1215,1380)
6,12,(675,780)
11,9,(1020,1125)
