number of locker:16
0,120.275514,30.162905,0
1,120.183847,30.256681,1
2,120.161019,30.275299,0
3,120.184491,30.252282,0
4,120.147849,30.327679,1
5,120.090568,30.287277,1
6,120.307664,30.432232,0
7,120.214166,30.261801,1
8,120.258268,30.316964,1
9,120.209964,30.213966,1
10,120.220274,30.301773,1
11,120.174191,30.303283,0
12,120.325526,30.322544,0
13,120.104669,30.275147,0
14,120.270777,30.193737,0
15,120.204841,30.208105,1
number of tasks:50
13,3,(555,630)
14,11,(1140,1200)
10,6,(600,675)
12,6,(1035,1155)
12,15,(495,555)
4,8,(1125,1245)
3,5,(1035,1200)
3,14,(1005,1065)
14,7,(975,1140)
11,13,(930,1080)
15,14,(1170,1260)
9,6,(540,645)
7,5,(705,765)
14,3,(855,945)
12,0,(1020,1140)
8,7,(990,1080)
1,6,(630,765)
2,7,(1200,1350)
2,8,(585,750)
15,11,(900,975)
2,1,(930,1095)
3,6,(840,960)
7,13,(645,705)
13,5,(885,975)
7,4,(1065,1140)
8,1,(495,615)
2,8,(1110,1215)
13,6,(810,930)
0,15,(1170,1290)
4,8,(615,675)
10,15,(765,840)
7,11,(660,795)
0,10,(1155,1320)
9,8,(1140,1215)
5,0,(1200,1290)
3,2,(1080,1245)
1,11,(675,780)
8,13,(855,945)
9,4,(660,780)
6,14,(1155,1320)
4,2,(960,1020)
10,4,(825,930)
15,10,(1125,1260)
10,1,(525,690)
3,5,(990,1095)
9,11,(630,780)
7,12,(1245,1335)
4,14,(780,930)
10,8,(885,1050)
14,0,(810,945)
