number of locker:17
0,113.993909,22.600715,0
1,114.132711,22.612996,0
2,114.002421,22.531895,1
3,113.956056,22.585511,1
4,113.996901,22.548291,0
5,114.071546,22.53781,1
6,114.117074,22.547539,1
7,114.045737,22.550182,0
8,114.092572,22.546793,0
9,114.071806,22.547064,1
10,114.077387,22.57608,1
11,114.078392,22.548016,0
12,114.082101,22.525684,0
13,114.149702,22.63049,0
14,114.020603,22.558149,1
15,114.068999,22.566427,1
16,114.107071,22.560386,0
number of tasks:50
7,16,(1140,1275)
2,7,(675,765)
16,14,(1140,1260)
8,14,(705,870)
9,6,(1230,1350)
7,8,(645,735)
9,13,(975,1065)
10,11,(825,915)
10,0,(1170,1245)
6,7,(1155,1305)
5,3,(1140,1290)
3,10,(1125,1245)
11,15,(1035,1155)
13,2,(585,645)
10,8,(885,1005)
14,13,(645,810)
10,1,(1095,1200)
16,5,(810,900)
14,8,(660,795)
13,14,(735,900)
2,4,(990,1110)
5,8,(975,1140)
15,2,(480,555)
9,3,(855,1020)
13,12,(960,1035)
3,16,(870,990)
6,16,(915,1050)
12,16,(495,645)
9,0,(555,690)
1,12,(510,585)
0,2,(810,900)
1,14,(1020,1110)
15,14,(495,600)
0,16,(1050,1185)
9,7,(1005,1125)
14,10,(855,945)
10,16,(525,645)
0,15,(750,840)
13,11,(1005,1095)
10,2,(945,1020)
4,13,(840,900)
4,5,(1200,1275)
16,3,(1020,1110)
6,5,(1245,1305)
2,0,(1230,1395)
13,0,(1020,1185)
1,0,(480,585)
13,11,(975,1065)
5,2,(840,960)
15,5,(735,885)
