number of lockers:19
0,116.301146,39.868571,0
1,116.385115,39.855678,1
2,116.479714,39.988116,0
3,116.30445,39.939232,1
4,116.467319,39.921818,0
5,116.376745,40.106884,1
6,116.419709,39.921397,0
7,116.505102,39.979659,0
8,116.363943,39.937717,0
9,116.356626,39.949421,1
10,116.322892,39.983633,0
11,116.36636,39.959313,1
12,116.295945,39.949737,0
13,116.371776,39.980227,0
14,116.366192,39.946839,1
15,116.372696,39.947528,0
16,116.425413,40.052886,1
17,116.446312,40.052313,1
18,116.256733,39.986814,1
number of tasks:90
17,9,(495,555)
15,4,(915,975)
9,8,(990,1080)
11,12,(840,945)
14,10,(1065,1125)
8,14,(480,600)
11,5,(990,1095)
11,7,(1155,1230)
0,18,(975,1065)
9,18,(510,645)
3,12,(885,1005)
15,3,(1050,1200)
7,14,(930,1020)
15,1,(675,825)
0,8,(1155,1215)
10,4,(870,930)
8,10,(570,705)
17,8,(585,645)
2,8,(915,1035)
1,9,(1065,1200)
16,17,(1110,1245)
1,0,(810,945)
8,7,(960,1050)
9,13,(930,1035)
5,0,(525,690)
3,18,(885,960)
17,0,(1050,1140)
18,15,(930,1095)
12,8,(525,600)
10,0,(825,915)
13,2,(1140,1275)
9,8,(570,630)
18,1,(915,1005)
11,15,(570,645)
9,16,(510,600)
3,6,(1245,1410)
10,6,(1245,1305)
1,7,(1185,1305)
12,15,(1185,1350)
14,6,(840,975)
15,12,(870,945)
7,16,(1110,1245)
4,18,(1125,1245)
4,3,(945,1035)
16,9,(705,870)
1,0,(960,1065)
16,3,(825,960)
13,7,(630,690)
6,9,(495,600)
0,11,(1155,1305)
5,10,(1125,1185)
17,2,(555,660)
0,8,(885,990)
17,3,(675,810)
8,15,(735,840)
13,16,(1185,1275)
2,8,(720,795)
15,10,(990,1155)
2,5,(540,630)
14,13,(1005,1140)
5,4,(870,1005)
0,4,(540,645)
1,15,(915,1050)
5,11,(660,825)
8,12,(780,900)
17,5,(1005,1155)
1,12,(1095,1245)
13,7,(960,1095)
4,16,(615,780)
15,5,(1140,1260)
16,4,(915,1065)
10,13,(765,915)
8,15,(735,900)
7,12,(765,840)
17,14,(960,1035)
7,3,(480,630)
14,8,(570,675)
10,17,(630,705)
4,3,(675,825)
12,1,(720,870)
17,16,(555,645)
15,1,(735,885)
0,4,(705,855)
11,8,(1140,1245)
14,4,(720,885)
10,9,(600,720)
14,4,(645,720)
3,7,(1140,1260)
17,14,(960,1020)
0,3,(1080,1185)
