number of locker:18
0,117.253903,31.859206,0
1,117.193934,31.858655,1
2,117.142479,31.852746,0
3,117.275325,31.851986,1
4,117.255866,31.822338,0
5,117.309396,31.83736,0
6,117.276721,31.884819,0
7,117.313986,31.877897,1
8,117.336639,31.899513,0
9,117.286178,31.88628,1
10,117.262358,31.835432,1
11,117.327538,31.861642,1
12,117.251981,31.885567,0
13,117.327538,31.861642,1
14,117.270119,31.884415,0
15,117.363375,31.862288,1
16,117.335573,31.922945,1
17,117.307309,31.838577,0
number of tasks:10
9,2,(1050,1155)
13,1,(600,705)
3,5,(570,660)
5,17,(885,1005)
12,11,(555,615)
7,15,(1020,1125)
8,13,(870,945)
3,16,(1125,1215)
17,0,(825,885)
9,4,(960,1125)
