number of lockers:19
0,116.301146,39.868571,0
1,116.385115,39.855678,1
2,116.479714,39.988116,0
3,116.30445,39.939232,1
4,116.467319,39.921818,0
5,116.376745,40.106884,1
6,116.419709,39.921397,0
7,116.505102,39.979659,0
8,116.363943,39.937717,0
9,116.356626,39.949421,1
10,116.322892,39.983633,0
11,116.36636,39.959313,1
12,116.295945,39.949737,0
13,116.371776,39.980227,0
14,116.366192,39.946839,1
15,116.372696,39.947528,0
16,116.425413,40.052886,1
17,116.446312,40.052313,1
18,116.256733,39.986814,1
number of tasks:70
4,16,(1080,1140)
7,4,(1095,1245)
13,15,(1245,1410)
0,1,(1245,1350)
2,7,(1020,1080)
11,18,(540,645)
14,16,(945,1065)
17,10,(555,720)
4,3,(780,885)
18,5,(540,645)
2,14,(1050,1125)
3,14,(765,870)
0,12,(930,1035)
7,12,(1185,1305)
16,17,(1020,1125)
10,14,(990,1050)
8,7,(630,780)
11,18,(1200,1335)
16,4,(525,675)
11,3,(1155,1260)
0,12,(555,630)
1,12,(1035,1110)
14,1,(600,705)
9,16,(975,1065)
5,2,(1125,1275)
1,6,(855,1005)
17,11,(540,660)
17,10,(570,705)
1,11,(1005,1125)
6,14,(945,1065)
6,11,(540,645)
14,12,(630,690)
2,14,(825,930)
18,14,(1155,1260)
5,17,(1200,1275)
14,3,(990,1125)
18,1,(915,975)
1,8,(945,1005)
14,5,(840,960)
4,18,(795,945)
5,6,(645,795)
7,0,(1185,1290)
7,17,(825,900)
5,9,(570,720)
5,12,(600,705)
4,5,(885,990)
10,3,(495,555)
2,14,(495,555)
11,9,(1005,1170)
0,8,(480,630)
12,11,(855,930)
7,10,(885,1020)
7,6,(1125,1215)
1,7,(825,960)
7,4,(735,825)
15,10,(585,645)
5,3,(990,1095)
16,1,(630,795)
1,6,(525,675)
11,15,(870,1020)
12,4,(1230,1350)
18,17,(870,990)
17,10,(1035,1110)
8,12,(855,1020)
16,12,(615,735)
2,10,(750,810)
2,6,(1020,1080)
5,7,(945,1020)
14,6,(960,1065)
18,8,(705,780)
