number of locker:17
0,121.437529,31.272966,1
1,121.392875,31.232531,1
2,121.495334,31.294614,0
3,121.460088,31.278009,1
4,121.524708,31.278971,1
5,121.461271,31.237888,1
6,121.473177,31.233176,1
7,121.471215,31.220329,1
8,121.428321,31.193002,1
9,121.529755,31.234558,0
10,121.519901,31.312059,0
11,121.567792,31.217921,0
12,121.444161,31.199066,1
13,121.469022,31.212103,1
14,121.451891,31.258675,0
15,121.450891,31.250268,0
16,121.464757,31.20385,0
number of tasks:40
11,6,(1245,1305)
6,5,(645,705)
3,12,(600,765)
0,9,(675,795)
15,2,(1080,1215)
4,6,(1050,1140)
12,11,(480,600)
10,4,(795,930)
6,10,(1110,1200)
3,6,(870,1035)
15,6,(1155,1275)
1,9,(900,1065)
13,3,(1245,1410)
11,8,(1185,1245)
5,9,(870,945)
14,8,(900,960)
11,14,(930,1035)
3,10,(765,870)
7,1,(1035,1200)
9,6,(510,630)
12,0,(660,810)
16,7,(1110,1200)
12,10,(975,1110)
13,7,(1245,1395)
3,16,(825,915)
2,3,(1035,1125)
4,6,(1245,1365)
6,9,(585,720)
5,14,(1050,1110)
12,11,(1080,1200)
14,11,(1020,1110)
4,6,(1065,1200)
12,11,(1080,1215)
5,15,(975,1065)
16,15,(840,930)
16,7,(630,705)
16,3,(1095,1155)
14,13,(885,975)
5,8,(525,675)
5,10,(1140,1275)
