number of lockers:17
0,121.437529,31.272966,1
1,121.392875,31.232531,1
2,121.495334,31.294614,0
3,121.460088,31.278009,1
4,121.524708,31.278971,1
5,121.461271,31.237888,1
6,121.473177,31.233176,1
7,121.471215,31.220329,1
8,121.428321,31.193002,1
9,121.529755,31.234558,0
10,121.519901,31.312059,0
11,121.567792,31.217921,0
12,121.444161,31.199066,1
13,121.469022,31.212103,1
14,121.451891,31.258675,0
15,121.450891,31.250268,0
16,121.464757,31.20385,0
number of tasks:80
9,6,(690,765)
14,13,(495,645)
11,5,(885,1005)
10,16,(1245,1410)
11,10,(1140,1260)
9,7,(795,855)
4,7,(945,1110)
10,2,(1020,1185)
11,13,(825,885)
16,6,(1005,1125)
13,16,(735,810)
16,12,(1215,1365)
13,12,(660,825)
2,7,(1095,1230)
3,5,(1185,1275)
1,15,(1200,1350)
0,16,(780,885)
9,7,(660,720)
9,8,(1080,1245)
13,8,(825,975)
5,7,(645,810)
0,2,(975,1095)
15,1,(1020,1185)
5,10,(1125,1260)
8,2,(540,600)
0,16,(735,840)
1,9,(765,855)
11,9,(975,1095)
10,15,(1050,1185)
9,14,(630,690)
5,1,(795,915)
8,0,(780,930)
5,2,(570,645)
2,6,(1125,1215)
10,13,(555,690)
16,4,(1185,1290)
16,9,(855,930)
15,2,(825,975)
7,6,(795,960)
4,12,(705,765)
6,5,(735,885)
0,8,(1215,1290)
14,3,(615,750)
16,2,(495,600)
2,13,(900,1035)
7,11,(900,1035)
6,16,(720,780)
3,4,(570,690)
8,12,(660,735)
16,7,(990,1065)
4,3,(585,675)
15,11,(825,900)
4,9,(675,750)
10,4,(1035,1125)
7,9,(870,1035)
11,10,(900,1050)
4,2,(1200,1260)
5,10,(915,1065)
13,10,(705,810)
0,1,(1215,1350)
9,0,(900,1065)
12,7,(1080,1230)
7,2,(555,675)
4,0,(690,750)
4,11,(795,960)
16,2,(1200,1260)
2,3,(615,720)
8,16,(1020,1125)
3,14,(1095,1215)
8,6,(1245,1350)
3,14,(1155,1260)
2,8,(840,960)
3,2,(555,705)
5,6,(660,795)
1,11,(570,645)
3,11,(1095,1155)
11,4,(1020,1110)
4,11,(600,675)
8,5,(975,1050)
13,1,(1110,1200)
