number of locker:19
0,116.301146,39.868571,0
1,116.385115,39.855678,1
2,116.479714,39.988116,0
3,116.30445,39.939232,1
4,116.467319,39.921818,0
5,116.376745,40.106884,1
6,116.419709,39.921397,0
7,116.505102,39.979659,0
8,116.363943,39.937717,0
9,116.356626,39.949421,1
10,116.322892,39.983633,0
11,116.36636,39.959313,1
12,116.295945,39.949737,0
13,116.371776,39.980227,0
14,116.366192,39.946839,1
15,116.372696,39.947528,0
16,116.425413,40.052886,1
17,116.446312,40.052313,1
18,116.256733,39.986814,1
number of tasks:30
9,15,(885,1035)
9,10,(1065,1140)
0,18,(690,780)
11,5,(705,810)
16,3,(1200,1275)
2,11,(600,765)
14,0,(780,870)
0,17,(705,795)
17,9,(900,1005)
10,4,(750,915)
6,13,(870,960)
8,17,(720,810)
15,9,(795,855)
9,14,(1185,1290)
4,12,(1080,1230)
15,8,(1215,1305)
11,15,(825,990)
12,6,(1215,1275)
9,4,(540,705)
16,0,(840,900)
0,18,(555,720)
1,17,(630,795)
4,6,(765,840)
10,1,(570,705)
5,13,(1125,1230)
6,5,(1140,1305)
17,3,(615,780)
15,4,(1080,1155)
6,1,(1170,1245)
0,17,(690,810)
